trajectory_ID	taxon	abundance	time	type
5	Bifidobacterium-longum	959.7387	31.1	simulation
5	Bifidobacterium-longum	961.5533	31.2	simulation
5	Bifidobacterium-longum	963.3713	31.3	simulation
5	Bifidobacterium-longum	965.1927	31.4	simulation
5	Bifidobacterium-longum	967.0176	31.5	simulation
5	Bifidobacterium-longum	968.8457	31.6	simulation
5	Bifidobacterium-longum	970.6773	31.7	simulation
5	Bifidobacterium-longum	972.5125	31.8	simulation
5	Bifidobacterium-longum	974.3511	31.9	simulation
5	Bifidobacterium-longum	976.1932	32	simulation
5	Bifidobacterium-longum	978.0387	32.1	simulation
5	Bifidobacterium-longum	979.8877	32.2	simulation
5	Bifidobacterium-longum	981.7401	32.3	simulation
5	Bifidobacterium-longum	983.5962	32.4	simulation
5	Bifidobacterium-longum	985.4558	32.5	simulation
5	Bifidobacterium-longum	987.3189	32.6	simulation
5	Bifidobacterium-longum	989.1855	32.7	simulation
5	Bifidobacterium-longum	991.0556	32.8	simulation
5	Bifidobacterium-longum	992.9293	32.9	simulation
5	Bifidobacterium-longum	994.8065	33	simulation
5	Bifidobacterium-longum	996.6872	33.1	simulation
5	Bifidobacterium-longum	998.5715	33.2	simulation
5	Bifidobacterium-longum	1000.4594	33.3	simulation
5	Bifidobacterium-longum	1002.3508	33.4	simulation
5	Bifidobacterium-longum	1004.2459	33.5	simulation
5	Bifidobacterium-longum	1006.1445	33.6	simulation
5	Bifidobacterium-longum	1008.0467	33.7	simulation
5	Bifidobacterium-longum	1009.9526	33.8	simulation
5	Bifidobacterium-longum	1011.862	33.9	simulation
5	Bifidobacterium-longum	1013.7751	34	simulation
5	Bifidobacterium-longum	1015.6918	34.1	simulation
5	Bifidobacterium-longum	1017.6122	34.2	simulation
5	Bifidobacterium-longum	1019.5362	34.3	simulation
5	Bifidobacterium-longum	1021.4639	34.4	simulation
5	Bifidobacterium-longum	1023.3952	34.5	simulation
5	Bifidobacterium-longum	1025.3302	34.6	simulation
5	Bifidobacterium-longum	1027.2688	34.7	simulation
5	Bifidobacterium-longum	1029.2111	34.8	simulation
5	Bifidobacterium-longum	1031.1571	34.9	simulation
5	Bifidobacterium-longum	1033.1068	35	simulation
5	Bifidobacterium-longum	1035.0602	35.1	simulation
5	Bifidobacterium-longum	1037.0173	35.2	simulation
5	Bifidobacterium-longum	1038.9781	35.3	simulation
5	Bifidobacterium-longum	1040.9426	35.4	simulation
5	Bifidobacterium-longum	1042.9109	35.5	simulation
5	Bifidobacterium-longum	1044.8829	35.6	simulation
5	Bifidobacterium-longum	1046.8586	35.7	simulation
5	Bifidobacterium-longum	1048.8381	35.8	simulation
5	Bifidobacterium-longum	1050.8214	35.9	simulation
5	Bifidobacterium-longum	1052.8084	36	simulation
5	Bifidobacterium-longum	1054.7992	36.1	simulation
5	Bifidobacterium-longum	1056.7937	36.2	simulation
5	Bifidobacterium-longum	1058.7921	36.3	simulation
5	Bifidobacterium-longum	1060.7942	36.4	simulation
5	Bifidobacterium-longum	1062.8002	36.5	simulation
5	Bifidobacterium-longum	1064.8099	36.6	simulation
5	Bifidobacterium-longum	1066.8235	36.7	simulation
5	Bifidobacterium-longum	1068.841	36.8	simulation
5	Bifidobacterium-longum	1070.8625	36.9	simulation
5	Bifidobacterium-longum	1072.8878	37	simulation
5	Bifidobacterium-longum	1074.9169	37.1	simulation
5	Bifidobacterium-longum	1076.95	37.2	simulation
5	Bifidobacterium-longum	1078.9868	37.3	simulation
5	Bifidobacterium-longum	1081.0276	37.4	simulation
5	Bifidobacterium-longum	1083.0722	37.5	simulation
5	Bifidobacterium-longum	1085.1208	37.6	simulation
5	Bifidobacterium-longum	1087.1732	37.7	simulation
5	Bifidobacterium-longum	1089.2295	37.8	simulation
5	Bifidobacterium-longum	1091.2898	37.9	simulation
5	Bifidobacterium-longum	1093.3539	38	simulation
5	Bifidobacterium-longum	1095.422	38.1	simulation
5	Bifidobacterium-longum	1097.4941	38.2	simulation
5	Bifidobacterium-longum	1099.5701	38.3	simulation
5	Bifidobacterium-longum	1101.65	38.4	simulation
5	Bifidobacterium-longum	1103.734	38.5	simulation
5	Bifidobacterium-longum	1105.8218	38.6	simulation
5	Bifidobacterium-longum	1107.9137	38.7	simulation
5	Bifidobacterium-longum	1110.0096	38.8	simulation
5	Bifidobacterium-longum	1112.1094	38.9	simulation
5	Bifidobacterium-longum	1114.2133	39	simulation
5	Bifidobacterium-longum	1116.3214	39.1	simulation
5	Bifidobacterium-longum	1118.4336	39.2	simulation
5	Bifidobacterium-longum	1120.5499	39.3	simulation
5	Bifidobacterium-longum	1122.6702	39.4	simulation
5	Bifidobacterium-longum	1124.7946	39.5	simulation
5	Bifidobacterium-longum	1126.9231	39.6	simulation
5	Bifidobacterium-longum	1129.0557	39.7	simulation
5	Bifidobacterium-longum	1131.1923	39.8	simulation
5	Bifidobacterium-longum	1133.333	39.9	simulation
5	Bifidobacterium-longum	1135.4778	40	simulation
5	Bifidobacterium-longum	1137.6268	40.1	simulation
5	Bifidobacterium-longum	1139.7798	40.2	simulation
5	Bifidobacterium-longum	1141.937	40.3	simulation
5	Bifidobacterium-longum	1144.0983	40.4	simulation
5	Bifidobacterium-longum	1146.2638	40.5	simulation
5	Bifidobacterium-longum	1148.4334	40.6	simulation
5	Bifidobacterium-longum	1150.6072	40.7	simulation
5	Bifidobacterium-longum	1152.7854	40.8	simulation
5	Bifidobacterium-longum	1154.9692	40.9	simulation
5	Bifidobacterium-longum	1157.1573	41	simulation
5	Bifidobacterium-longum	1159.3497	41.1	simulation
5	Bifidobacterium-longum	1161.5464	41.2	simulation
5	Bifidobacterium-longum	1163.7474	41.3	simulation
5	Bifidobacterium-longum	1165.9527	41.4	simulation
5	Bifidobacterium-longum	1168.1623	41.5	simulation
5	Bifidobacterium-longum	1170.3762	41.6	simulation
5	Bifidobacterium-longum	1172.5951	41.7	simulation
5	Bifidobacterium-longum	1174.8197	41.8	simulation
5	Bifidobacterium-longum	1177.0487	41.9	simulation
5	Bifidobacterium-longum	1179.2822	42	simulation
5	Bifidobacterium-longum	1181.5202	42.1	simulation
5	Bifidobacterium-longum	1183.7626	42.2	simulation
5	Bifidobacterium-longum	1186.0095	42.3	simulation
5	Bifidobacterium-longum	1188.2608	42.4	simulation
5	Bifidobacterium-longum	1190.5168	42.5	simulation
5	Bifidobacterium-longum	1192.7772	42.6	simulation
5	Bifidobacterium-longum	1195.0422	42.7	simulation
5	Bifidobacterium-longum	1197.3117	42.8	simulation
5	Bifidobacterium-longum	1199.5858	42.9	simulation
5	Bifidobacterium-longum	1201.8613	43	simulation
5	Bifidobacterium-longum	1204.1395	43.1	simulation
5	Bifidobacterium-longum	1206.422	43.2	simulation
5	Bifidobacterium-longum	1208.7091	43.3	simulation
5	Bifidobacterium-longum	1211.0005	43.4	simulation
5	Bifidobacterium-longum	1213.2964	43.5	simulation
5	Bifidobacterium-longum	1215.5969	43.6	simulation
5	Bifidobacterium-longum	1217.9042	43.7	simulation
5	Bifidobacterium-longum	1220.2161	43.8	simulation
5	Bifidobacterium-longum	1222.5327	43.9	simulation
5	Bifidobacterium-longum	1224.8538	44	simulation
5	Bifidobacterium-longum	1227.1796	44.1	simulation
5	Bifidobacterium-longum	1229.5095	44.2	simulation
5	Bifidobacterium-longum	1231.8439	44.3	simulation
5	Bifidobacterium-longum	1234.183	44.4	simulation
5	Bifidobacterium-longum	1236.5266	44.5	simulation
5	Bifidobacterium-longum	1238.8689	44.6	simulation
5	Bifidobacterium-longum	1241.2148	44.7	simulation
5	Bifidobacterium-longum	1243.5651	44.8	simulation
5	Bifidobacterium-longum	1245.92	44.9	simulation
5	Bifidobacterium-longum	1248.2793	45	simulation
5	Bifidobacterium-longum	1250.6431	45.1	simulation
5	Bifidobacterium-longum	1253.0114	45.2	simulation
5	Bifidobacterium-longum	1255.3876	45.3	simulation
5	Bifidobacterium-longum	1257.7693	45.4	simulation
5	Bifidobacterium-longum	1260.1557	45.5	simulation
5	Bifidobacterium-longum	1262.5486	45.6	simulation
5	Bifidobacterium-longum	1264.9457	45.7	simulation
5	Bifidobacterium-longum	1267.3475	45.8	simulation
5	Bifidobacterium-longum	1269.754	45.9	simulation
5	Bifidobacterium-longum	1272.1653	46	simulation
5	Bifidobacterium-longum	1274.5814	46.1	simulation
5	Bifidobacterium-longum	1277.0022	46.2	simulation
5	Bifidobacterium-longum	1279.4282	46.3	simulation
5	Bifidobacterium-longum	1281.8682	46.4	simulation
5	Bifidobacterium-longum	1284.3133	46.5	simulation
5	Bifidobacterium-longum	1286.7636	46.6	simulation
5	Bifidobacterium-longum	1289.219	46.7	simulation
5	Bifidobacterium-longum	1291.6772	46.8	simulation
5	Bifidobacterium-longum	1294.1366	46.9	simulation
5	Bifidobacterium-longum	1296.6009	47	simulation
5	Bifidobacterium-longum	1299.0704	47.1	simulation
5	Bifidobacterium-longum	1301.5437	47.2	simulation
5	Bifidobacterium-longum	1304.0187	47.3	simulation
5	Bifidobacterium-longum	1306.4949	47.4	simulation
5	Bifidobacterium-longum	1308.9755	47.5	simulation
5	Bifidobacterium-longum	1311.46	47.6	simulation
5	Bifidobacterium-longum	1313.9476	47.7	simulation
5	Bifidobacterium-longum	1316.44	47.8	simulation
5	Bifidobacterium-longum	1318.9372	47.9	simulation
5	Bifidobacterium-longum	1321.4392	48	simulation
5	Bifidobacterium-longum	1323.9461	48.1	simulation
5	Bifidobacterium-longum	1326.4578	48.2	simulation
5	Bifidobacterium-longum	1328.9743	48.3	simulation
5	Bifidobacterium-longum	1331.4956	48.4	simulation
5	Bifidobacterium-longum	1334.0219	48.5	simulation
5	Bifidobacterium-longum	1336.553	48.6	simulation
5	Bifidobacterium-longum	1339.089	48.7	simulation
5	Bifidobacterium-longum	1341.6299	48.8	simulation
5	Bifidobacterium-longum	1344.1757	48.9	simulation
5	Bifidobacterium-longum	1346.7264	49	simulation
5	Bifidobacterium-longum	1349.2821	49.1	simulation
5	Bifidobacterium-longum	1351.8478	49.2	simulation
5	Bifidobacterium-longum	1354.4321	49.3	simulation
5	Bifidobacterium-longum	1357.0331	49.4	simulation
5	Bifidobacterium-longum	1359.622	49.5	simulation
5	Bifidobacterium-longum	1362.214	49.6	simulation
5	Bifidobacterium-longum	1364.8113	49.7	simulation
5	Bifidobacterium-longum	1367.4093	49.8	simulation
5	Bifidobacterium-longum	1370.0153	49.9	simulation
5	Bifidobacterium-longum	1372.6367	50	simulation
5	Bifidobacterium-longum	1375.2482	50.1	simulation
5	Bifidobacterium-longum	1377.8648	50.2	simulation
